id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16053080,75MЊЙ¬ѕРЎЏЈЙЉАЁ•_ОЊЙ¬ѕРЎЊЁ¦ЊЙб•_ОЏЁ©ѕв¬ЊП¬Њ_вЊЭ_Љ_ЩЏД_ѕгЩЊЏСЊцЎЊЁ¦Ќ_гѕь©ѕ_Р•_Ѓ,103341332,Sherry,,лКлФл_лСлЈлЄлФ,38.01012496,23.73463363,Entire home/apt,21,1,1,3/21/17,0.18,1,164
14840601,Athens Urban Flat,39544408,Dionysis,,лКлФл_лСлЈлЄлФ,38.01436317,23.73046562,Entire home/apt,22,1,14,4/22/17,1.76,1,156
8812107,Central Cosy  Retro Apartment,46164755,Eirini,,лКлФл_лСлЈлЄлФ,38.01015397,23.73459725,Entire home/apt,26,3,1,6/9/16,0.09,1,365
1192621,Worths value for money! Greek Hospitality,6518607,Chris,,лКлФл_лСлЈлЄлФ,38.00952219,23.7408186,Private room,22,1,252,5/5/17,5.3,4,331
9646727,"Central,sunny & cozy apartment in Athens",41222846,Anna,,лКлФл_лСлЈлЄлФ,38.01311408,23.73034699,Entire home/apt,18,3,10,3/29/17,0.75,1,287
18117213,"Athens Center 5 min to subway. Modern, Sunny flat",83729878,Mateusz,,лКлФл_лСлЈлЄлФ,38.01252208,23.73333705,Entire home/apt,32,3,0,,,1,89
11808908,An elegant apartment 70 sq.m.,31325528,Mara,,лКлФл_лСлЈлЄлФ,38.01440373,23.73089899,Entire home/apt,60,2,0,,,2,364
6533199,Ideal Room for Travellers *,34168523,Caterina,,лКлФл_лСлЈлЄлФ,38.01478903,23.73790396,Private room,18,1,9,8/13/16,0.39,2,0
6008336,2 bedrooms flat in Athens,14538849,Aris,,лКлФл_лСлЈлЄлФ,38.0092871,23.74019153,Entire home/apt,30,1,43,5/2/17,1.72,2,329
13724530,Minimal Elegance for two 8 min. to city centre,19028718,The Queen,,лКлФл_лСлЈлЄлФ,38.01246526,23.73076079,Entire home/apt,30,2,8,5/8/17,0.89,3,170
13640997,Zui,7304149,George,,лКлФл_лСлЈлЄлФ,38.01486918,23.73742394,Private room,16,1,4,8/11/16,0.39,1,0
5823928,Brand new apartment with great view,23327778,Eleni,,лКлФл_лСлЈлЄлФ,38.01010411,23.73240141,Entire home/apt,30,1,7,9/29/16,0.32,3,364
6970376,Central  studio-apartment,36547963,Ion,,лКлФл_лСлЈлЄлФ,38.01570831,23.73027125,Entire home/apt,35,1,0,,,1,365
8247865,Relaxing 50m2 flat near the center,26546569,Cindy & Christophoros,,лКлФл_лСлЈлЄлФ,38.01399264,23.73104267,Entire home/apt,26,1,32,4/7/17,1.68,1,362
13423948,Colors in Grey,60096106,Pawel,,лКлФл_лСлЈлЄлФ,38.01164468,23.73526781,Private room,28,2,63,5/7/17,5.69,1,325
9574294,Amazing & spacious 75 sq feet apart,49563215,лПл±лИл_лшл_л±,,лКлФл_лСлЈлЄлФ,38.00884741,23.73726018,Entire home/apt,30,1,0,,,1,365
12177571,Cozy sunny quiet home in Athens!,50115042,Maria,,лКлФл_лСлЈлЄлФ,38.01153256,23.73576107,Entire home/apt,30,2,7,12/22/16,0.58,1,174
6031993,athens,31231129,Loukas,,лКлФл_лСлЈлЄлФ,38.01531075,23.74047095,Entire home/apt,50,1,0,,,1,365
13257304,Big room in Patisia area,74604303,Ioanna,,лКлФл_лСлЈлЄлФ,38.01253535,23.73844602,Private room,19,1,0,,,1,0
11865747,Spacious  apartment 70 sq.m.,31325528,Mara,,лКлФл_лСлЈлЄлФ,38.01463035,23.73288457,Entire home/apt,40,2,1,4/9/16,0.08,2,364
13520398,Pigs in space,14083527,Sofia,,лКлФл_лСлЈлЄлФ,38.01010848,23.73324265,Entire home/apt,22,1,13,5/3/17,1.49,4,112
4785819,Central-Cozzy flat with Garden&BBQ,24518913,Georgia,,лКлФл_лСлЈлЄлФ,38.01185089,23.7356805,Entire home/apt,23,2,13,1/10/17,0.69,1,108
14175139,Cosy & Cute,3317065,VandaVandoula,,лКлФл_лСлЈлЄлФ,38.01400688,23.73907185,Entire home/apt,45,3,0,,,1,363
17613816,Bright Apartment In Athens,12788816,Stephen And Nevyana,,лКлФл_лСлЈлЄлФ,38.01434893,23.73411496,Entire home/apt,25,1,14,5/7/17,10.24,2,281
11518026,"Brand new penthouse, easy access, WiFi",23885621,Anastasia,,лКлФл_лСлЈлЄлФ,38.01007935,23.73319812,Entire home/apt,35,1,32,5/4/17,2.65,2,361
17472233,Appartment 5th floor in Athens,98458318,Hlias,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99478791,23.74475136,Private room,21,3,0,,,1,90
11295494,Quiet one  bedroom flat,25102159,Korinthios,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99081538,23.74046214,Entire home/apt,48,1,0,,,1,365
9067101,Cozy Apartment with Acropolis and Sea View,32660005,Zhou,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99685031,23.74172697,Entire home/apt,48,3,0,,,1,362
14036754,BEAUTIFUL ROOM CENTRE OF ATHENS,80212056,Ioannis,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99162414,23.74030502,Private room,25,1,0,,,1,362
15899338,Christos's sunny apartment,103127343,Christos,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99571722,23.73828654,Entire home/apt,35,2,7,5/1/17,1.28,1,202
9856108,Cosy apartment near National Museum,50736059,Mirian,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99193583,23.74215613,Entire home/apt,40,1,0,,,1,0
484852,Cool apartment for urban lovers,408081,Dimitrios,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99450494,23.73906596,Entire home/apt,38,5,29,11/7/16,0.49,1,311
110583,"Best Price Apartment 2, Athens",568142,Marianna,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99674114,23.74580686,Entire home/apt,39,3,7,7/13/15,0.1,1,365
6402075,Sunny apart with Lycabettus View - Athens,12851473,Jerry,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99441019,23.73543727,Entire home/apt,59,2,37,5/2/17,1.57,5,298
9074528,Design apartment in city centre,47325667,Christos,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99153349,23.73725675,Entire home/apt,60,1,1,4/15/16,0.08,1,0
5177325,ELVA Flat,26778008,Vassilia - Eleni,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99590622,23.73499226,Entire home/apt,50,1,3,6/22/16,0.12,1,363
10700776,"At Center ,clean,quiet, with yard",55147743,Dimitrios,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99532796,23.74175658,Entire home/apt,20,3,0,,,1,365
9029690,Spacious retro house downtown,47134345,Liana,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99186483,23.73974225,Private room,25,1,0,,,1,0
17566080,Close to the National Archeological Museum,119254459,Zoi,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99602208,23.7430668,Entire home/apt,50,1,0,,,1,65
9554579,"Tasteful apt, next to the park!",30255408,Stefanis,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99591448,23.73813603,Entire home/apt,60,2,0,,,6,364
12867316,Listed Modern building w/t terrace,5342804,Panos,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99503181,23.73486128,Entire home/apt,60,2,9,2/1/17,0.76,4,170
16374891,Large (120m2) apartment very near at Athens center,107251478,Elenh,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.9949788,23.73426066,Entire home/apt,45,1,4,5/2/17,1.21,1,345
8004400,Cozy house near Park+center+metro,8171630,Stratos,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99544643,23.73677016,Entire home/apt,50,2,13,9/17/16,0.63,7,365
13887239,"small, sweet,quiet, convinient apartment",82224826,лЈлАм лшл±,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99493775,23.7460004,Entire home/apt,33,1,0,,,1,0
12904452,"Warm, bright, two-storey penthouse",70702461,Elissavet,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99342088,23.74422984,Entire home/apt,35,3,5,4/3/17,0.42,1,321
15460654,George's Apartment in ''Pedion Areos'' area,99197597,George,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99332235,23.74673,Entire home/apt,19,2,7,5/7/17,1.34,1,320
15083903,85mе_ Newly Renovated Apartment,29927830,"Dimitris,Stella & Catt",,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99412901,23.73317954,Entire home/apt,65,2,31,5/6/17,3.97,25,313
15085750,46mе_ Newly Renovated Apartment with big garden,29927830,"Dimitris,Stella & Catt",,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99467392,23.73321972,Entire home/apt,35,2,20,4/29/17,2.61,25,334
13252360,Cozy Apartment near center of Athens,46292213,George,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99531859,23.7326434,Entire home/apt,27,1,0,,,1,156
8926960,Mid-century modern apartment in Athens,29927830,"Dimitris,Stella & Catt",,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99616427,23.73350786,Entire home/apt,75,1,70,4/24/17,5.34,25,293
13860669,A small oasis in the city center - Athens,76610913,Kate,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99501876,23.74611018,Private room,22,2,0,,,2,176
12287870,"Athens downtown at Gyzi, cozy n' quiet appartment",66218539,лХл±мДлшлИлбмв,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99122937,23.74112999,Entire home/apt,20,2,12,10/11/16,1.01,1,335
14384246,Beautiful downtown apartment with private entrance,61349159,Nantia,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99244292,23.73930247,Entire home/apt,24,2,9,5/8/17,1.14,1,360
11291421,,58998139,Kirki,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99625647,23.73837573,Entire home/apt,120,1,0,,,1,0
17414531,Evelpidon Park Apartment 50m,117763667,Kostakis,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99548814,23.74763375,Entire home/apt,29,1,1,5/8/17,1,1,314
12908760,Spacious Sunny Flat in the Centre,70753658,Vassiliki,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99580824,23.73815074,Entire home/apt,28,5,2,11/12/16,0.26,1,304
18315130,Central Park,10270847,Loukia Elli Roxanne,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.9915181,23.74095834,Private room,25,2,0,,,2,230
15744556,Sunny apartment 70sqm near Athens centre,40675610,Kleoniki,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99487153,23.73952367,Entire home/apt,40,1,1,1/15/17,0.26,1,177
15283819,"Spacious Apartment, Ideal for Families or Business",9209901,Pavlos,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99250312,23.73403691,Entire home/apt,50,1,6,3/24/17,0.82,12,353
18608889,Vintage apartment in Athens center,120255352,Cleopatra,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99523988,23.73437216,Entire home/apt,26,3,0,,,17,64
13759649,Cozy and spacious bedroom,43345700,Sofia,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99556796,23.73285301,Private room,25,1,0,,,1,364
17671641,"Central, newly renovated apartment by the park",10270847,Loukia Elli Roxanne,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99179526,23.73960311,Entire home/apt,28,2,0,,,2,293
6727090,Yiannis' house,32032479,Ioannis,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.9913035,23.73446807,Entire home/apt,45,2,9,1/6/17,0.4,1,74
13592307,Athens Modern Penthouse,12851473,Jerry,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99548235,23.73642193,Entire home/apt,31,2,39,5/7/17,3.69,5,295
15606279,Bright and Quiet apartment near Athens center,100480934,Nassia,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99554417,23.74805194,Entire home/apt,26,1,10,5/7/17,2.4,1,241
13114047,Photo Gallery Apartment.,67283352,Anthi,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99606856,23.74117978,Entire home/apt,37,1,31,5/2/17,2.91,1,250
12589272,Sunny Loft Apartment with Lycabettus View,63676565,Kiriakos,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99446729,23.73344986,Entire home/apt,38,3,0,,,1,0
10080423,cozy and charming bedroom in a special flat,4803437,Sofia,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99528787,23.73390952,Private room,25,1,0,,,1,89
15404107,150mе_ Amazing Penthouse in Athens,29927830,"Dimitris,Stella & Catt",,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99481687,23.7332155,Entire home/apt,88,1,15,5/6/17,4.29,25,284
14017387,sunny furnished room Athens centre,79451970,Olga,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99094322,23.73706669,Private room,19,2,0,,,5,312
4131245,''Athens star'' ,16842834,Dora,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99520892,23.7360417,Entire home/apt,50,2,82,5/6/17,2.86,6,330
9521998,Modern flat 1bd in City center,30035453,Eazybnb Team,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99561222,23.735622,Entire home/apt,29,4,3,4/14/17,0.19,4,365
12864326,Athens City Suite - 5* stay!,12851473,Jerry,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99534026,23.73841872,Entire home/apt,49,2,24,5/3/17,2.05,5,304
14010214,Cozy Apartment in Pedio Areos Park.,68092420,Yiannis,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99039187,23.74085637,Entire home/apt,60,2,0,,,2,79
4326450,Penthouse 5&6 floor in the center,14710016,Yuli,,лКлҐлУлЄлЩ лФлБлҐл©лЈ,37.99281845,23.74282825,Entire home/apt,50,2,90,5/1/17,3.74,1,297
13888401,Comfortable & Luxurious Apartment near the Center,50275914,Dafni,,лКлҐлќл_лФлТл©лќлЩ,38.00007014,23.78006717,Entire home/apt,60,4,0,,,1,178
3012261,Sunny appartment in green area,5034682,Dimitra,,лКлҐлќл_лФлТл©лќлЩ,37.99864035,23.7789076,Entire home/apt,25,1,22,4/23/17,0.65,1,303
726412,Lovely room in historic center,2534881,Haris,,лКлҐл_лБлФлЭл©лќлФ,37.97337926,23.71536753,Private room,19,2,4,2/20/17,0.08,2,54
18057999,Cozy place close to Philopappou Hill,73711056,л мглАл_лА,,лКлҐл_лБлФлЭл©лќлФ,37.9663341,23.71315378,Entire home/apt,31,15,0,,,1,109
922448,Sky View of Athens on the 9th floor,4959472,'Nikos,,лКлҐл_лБлФлЭл©лќлФ,37.96463034,23.70944707,Entire home/apt,70,1,0,,,1,343
13034523,Central cozy comfortable 48m2 apt,8685119,Nikitas,,лКлҐл_лБлФлЭл©лќлФ,37.97335343,23.71266759,Entire home/apt,25,5,1,9/25/16,0.13,1,179
12065794,APARTMENT IN THE CENTER OF ATHENS,59843605,Sotiris,,лКлҐл_лБлФлЭл©лќлФ,37.96945178,23.71038332,Entire home/apt,60,2,17,4/15/17,1.35,1,177
565235,10min walk from ACROPOLIS !!! ,2779638,John,,лКлҐл_лБлФлЭл©лќлФ,37.96828942,23.7110953,Entire home/apt,72,3,8,8/8/16,0.23,1,261
11706912,ARTISTIC APARTMENT-HEART OF ATHENS,15011306,Iliana,,лКлҐл_лБлФлЭл©лќлФ,37.96762677,23.7119329,Entire home/apt,85,2,14,4/14/17,1.05,1,352
5547287,Zen again,28761745,Katerina,,лКлҐл_лБлФлЭл©лќлФ,37.96800752,23.71238615,Entire home/apt,70,2,0,,,1,365
14395097,Each apartment has a balcony overlooking the Sea,88461654,Samuel,,лКлҐл_лБлФлЭл©лќлФ,37.96983906,23.7134299,Private room,50,5,0,,,1,349
12069083,Sweet appartment at Athens centre.,47747948,лФлИлµл_лВл_л«мЃл±,,лКлҐл_лБлФлЭл©лќлФ,37.96915464,23.70609699,Entire home/apt,20,3,13,9/16/16,0.98,3,365
17853941,"A bit west of Acropolis ,(for 4)",30162951,Anastassia,,лКлҐл_лБлФлЭл©лќлФ,37.97045132,23.70923741,Entire home/apt,45,1,0,,,2,365
7477001,Comfort flat & cozy neighbourhood!,39155279,Irene,,лКлҐл_лБлФлЭл©лќлФ,37.9696125,23.71270348,Entire home/apt,45,3,1,8/27/15,0.05,1,0
717842,Roomy house with garden ,3340499,Yiannis,,лКлҐл_лБлФлЭл©лќлФ,37.96669337,23.7069317,Entire home/apt,46,3,16,5/7/17,0.66,1,335
14202724,лХeautiful full equipped studio.,52439591,лТл_м_мЃл_лАмв,,лКлҐл_лБлФлЭл©лќлФ,37.96704873,23.7055998,Entire home/apt,20,1,6,1/26/17,0.68,3,172
6780008,Cozy apartment,35492713,Eirini,,лКлҐл_лБлФлЭл©лќлФ,37.96390585,23.71297067,Entire home/apt,40,2,6,8/13/16,0.27,1,0
485570,Great  place for sightseeing,1682330,Tina,,лКлҐл_лБлФлЭл©лќлФ,37.96813599,23.71102532,Entire home/apt,26,7,19,4/11/17,0.34,1,135
13205413,"Cozy, top-floor apartment - heart of Athens",56850976,лПл±мЃл_л±,,лКлҐл_лБлФлЭл©лќлФ,37.96928111,23.71184412,Entire home/apt,30,3,2,8/19/16,0.21,1,0
1277375,sunny apartment in Athens' Center,2718495,Kalliopi,,лКлҐл_лБлФлЭл©лќлФ,37.97148546,23.71077838,Entire home/apt,36,2,2,5/7/15,0.04,3,365
12421537,"Athens Center Apartment,20 min walk from Acropolis",67187317,Manos,,лКлҐл_лБлФлЭл©лќлФ,37.9687288,23.70836948,Entire home/apt,25,3,12,4/19/17,1.06,1,166
14434762,"Bright, cool and a roof-garden!",79986781,Thanos,,лКлҐл_лБлФлЭл©лќлФ,37.96939744,23.70553892,Private room,15,1,47,5/2/17,5.28,1,35
14008461,Room in the heart of Athens,38064945,Giorgos,,лКлҐл_лБлФлЭл©лќлФ,37.97237712,23.71136629,Private room,25,1,0,,,1,0
15811441,Beautiful apartment in the center of Athens,31422096,Roula,,лКлҐл_лБлФлЭл©лќлФ,37.96664378,23.71287524,Entire home/apt,65,2,3,4/14/17,0.7,2,365
14123917,Romantic apartment next to Metro for 4 people,1621474,Eazybnb Team,,лКлҐл_лБлФлЭл©лќлФ,37.96826387,23.70956714,Entire home/apt,44,2,1,10/21/16,0.15,58,312
6407439,л_лА л_л_лјмЃмО мДмЫлшмгл_ мДмгл± лКлµмгмЃлВлИмдл_л±,29853269,Yannis,,лКлҐл_лБлФлЭл©лќлФ,37.97252016,23.70929628,Private room,30,1,1,6/28/15,0.04,2,0
15925500,Near to everything and safe,103335026,Drino,,лКлҐл_лБлФлЭл©лќлФ,37.97217238,23.7073636,Entire home/apt,25,1,11,5/8/17,1.93,1,152
6194899,Cosy Apartment in Central Athens.,21001569,Dimitrios,,лКлҐл_лБлФлЭл©лќлФ,37.96755301,23.70612016,Entire home/apt,50,5,3,4/18/17,1.23,1,122
11209161,Preaty apartment near to Acropolis and metro,23225817,лФл_л_л±-Anna,,лКлҐл_лБлФлЭл©лќлФ,37.96705853,23.70941244,Entire home/apt,39,1,29,5/6/17,2.54,1,336
17615380,"Perfect house,5min walk to Thiseio",53394240,Sevelina,,лКлҐл_лБлФлЭл©лќлФ,37.97273996,23.71331173,Entire home/apt,25,2,5,5/8/17,5,1,328
1917415,Athens Gazi Area Loft,1829921,John,,лКлҐл_лБлФлЭл©лќлФ,37.97474331,23.71040705,Shared room,32,3,0,,,1,365
15354920,Sweet Home,46340506,Marousa,,лКлҐл_лБлФлЭл©лќлФ,37.96953317,23.71359563,Entire home/apt,40,2,2,5/7/17,2,1,323
12667977,"Apartment near Acropolis, Thiseion",27580470,Soula,,лКлҐл_лБлФлЭл©лќлФ,37.97342145,23.71106691,Entire home/apt,42,2,6,10/2/16,0.52,2,203
3558506,Nice room near the Acropolis-Gazzi,4120762,Borja,,лКлҐл_лБлФлЭл©лќлФ,37.97304224,23.7120695,Private room,17,2,31,4/30/17,2.56,1,221
13520606,In the historical center of Athens,5062868,Thania,,лКлҐл_лБлФлЭл©лќлФ,37.97180631,23.71343026,Entire home/apt,40,2,22,5/4/17,2.12,4,355
14749490,"‰ЫўBudget travellers‰ЫўGreat location",76980917,Nikolas,,лКлҐл_лБлФлЭл©лќлФ,37.96861332,23.70449457,Entire home/apt,27,1,17,4/3/17,2.09,1,353
5754672,Simple and quiet at city center,29853269,Yannis,,лКлҐл_лБлФлЭл©лќлФ,37.97275611,23.7088451,Private room,28,1,34,10/23/16,1.39,2,359
17329473,Sunny design apartment in charming neighborhood,6068569,Antonis,,лКлҐл_лБлФлЭл©лќлФ,37.97183355,23.7112122,Entire home/apt,39,2,8,5/1/17,4.36,1,318
11289299,COZY APART. WITH BALCONY CLOSE TO HISTORIC CENTER,44132574,Jordanis,,лКлҐл_лБлФлЭл©лќлФ,37.96973643,23.70928275,Entire home/apt,30,3,20,5/2/17,1.74,5,122
11506233,Central&Stylish 1 double bed flat,25731766,Nassos,,лКлҐл_лБлФлЭл©лќлФ,37.96734873,23.70349728,Entire home/apt,26,1,65,4/25/17,4.72,8,210
8835847,"live in Petralona,Athens",42979399,Sophia,,лКлҐл_лБлФлЭл©лќлФ,37.96791664,23.71213297,Entire home/apt,35,3,1,12/19/15,0.06,1,365
7688953,Easy walk to the archaelogical park,40381333,Flavio,,лКлҐл_лБлФлЭл©лќлФ,37.96623546,23.71024822,Private room,28,1,37,4/15/17,1.8,1,347
9212877,ACROPOLIS VIEW - 100% authentic Athens experience,8171630,Stratos,,лКлҐл_лБлФлЭл©лќлФ,37.97939287,23.71987793,Entire home/apt,37,1,67,3/28/17,3.71,7,365
3872033,Lovely studio at Filopapu-Acropolis,2427023,Elena,,лКлҐл_лБлФлЭл©лќлФ,37.96486417,23.71310808,Entire home/apt,30,2,52,4/24/17,1.6,1,266
709960,Vintage apartment in historic center,2534881,Haris,,лКлҐл_лБлФлЭл©лќлФ,37.97350472,23.71526146,Entire home/apt,89,2,52,4/23/17,1.07,2,226
16221281,Cozy 2 bedroom apartment near Acropolis (Thissio),90398297,Manolis,,лКлҐл_лБлФлЭл©лќлФ,37.97656132,23.71441937,Entire home/apt,55,2,20,5/7/17,4.58,1,271
6691961,Cosy flat near the city centre,29886336,Zaza,,лКлҐл_лБлФлЭл©лќлФ,37.96864201,23.70341034,Entire home/apt,33,1,1,7/8/15,0.04,1,365
11836611,"Cosy private room, Petralona area",3709860,Kotsos,,лКлҐл_лБлФлЭл©лќлФ,37.96587794,23.70480642,Private room,27,1,0,,,1,365
13163739,"Newly built, studio appartment with backyard",14853628,Kiki & Achilleas,,лКлҐл_лБлФлЭл©лќлФ,37.96531795,23.71065356,Entire home/apt,40,2,19,4/30/17,1.69,1,363
12246328,Private house in center + garden,65915508,Koula,,лКлҐл_лБлФлЭл©лќлФ,37.96883231,23.70276025,Entire home/apt,88,1,1,6/4/16,0.09,1,365
18128341,Quiet and cozy apartment in the city center,27140397,Irilena,,лКлҐл_лБлФлЭл©лќлФ,37.97070359,23.70925311,Entire home/apt,29,2,2,5/3/17,2,1,46
9658266,Livin la vida local,36696509,Duk,,лКлҐл_лБлФлЭл©лќлФ,37.96773262,23.71160029,Private room,20,1,1,4/9/17,1,1,365
5300131,Downtown sunny rooftop apartment,20852201,Petros,,лКлҐл_лБлФлЭл©лќлФ,37.9675478,23.7073048,Entire home/apt,29,2,60,5/3/17,2.35,1,334
13485485,Cute apartment in the historic center of Athens,31788188,Daphne,,лКлҐл_лБлФлЭл©лќлФ,37.96869434,23.708922,Entire home/apt,25,2,44,4/26/17,4.11,1,157
3662361,Cosy Apartment/Nice Neighbourhood,18563912,Maria,,лКлҐл_лБлФлЭл©лќлФ,37.9708334,23.7133866,Entire home/apt,35,2,40,5/4/17,1.19,1,354
4366896,"Athens Center, Close to Akropolis",22669053,George,,лКлҐл_лБлФлЭл©лќлФ,37.96799472,23.71153524,Entire home/apt,60,3,26,5/7/17,1.06,1,302
16196371,"Central ,new ,with balcony, living room & kitchen.",74869149,Alekos,,лКлҐл_лБлФлЭл©лќлФ,37.97204969,23.70646889,Private room,14,1,12,5/7/17,2.38,1,94
15459107,"Room In The Heart Of Athens, in Beautiful Thiseio!",99024843,Melina,,лКлҐл_лБлФлЭл©лќлФ,37.97535922,23.71193326,Private room,30,2,2,10/18/16,0.29,1,288
14151834,Central Spacious Apartment Artistic Neighbourhood,85416278,Niki,,лКлҐл_лБлФлЭл©лќлФ,37.97837994,23.71946529,Entire home/apt,30,1,13,4/30/17,1.44,1,100
14115760,Studio appartment for 2 people Athens downtown,14631656,Elena,,лКлҐл_лБлФлЭл©лќлФ,37.97101995,23.70641276,Entire home/apt,30,1,2,2/7/17,0.22,1,309
14050283,Elegant apartment near centre of Athens,84257563,Emmanouil,,лКлҐл_лБлФлЭл©лќлФ,37.96831112,23.70361234,Entire home/apt,45,1,0,,,1,88
6513742,Artistic house with lovely garden,8210083,Giannis,,лКлҐл_лБлФлЭл©лќлФ,37.9728389,23.71540007,Entire home/apt,70,2,3,8/4/16,0.14,2,166
17811920,Sunny double bedroom in the heart of Athens!,121118278,Evan,,лКлҐл_лБлФлЭл©лќлФ,37.96932777,23.70414686,Private room,25,1,4,4/17/17,3.08,1,304
16050251,Dream apartment for music lovers + heart of Athens,104496518,Karol,,лКлҐл_лБлФлЭл©лќлФ,37.9661694,23.71080839,Entire home/apt,35,2,7,4/27/17,1.36,1,49
18442363,Cozy renovated apartment in the centre of Athens,56012167,Amedeo,,лКлҐл_лБлФлЭл©лќлФ,37.97077037,23.71166502,Entire home/apt,35,2,1,5/8/17,1,1,347
12560827,Luxurious maisonette-Acropolis view,65924685,Dimitra,,лКлҐл_лБлФлЭл©лќлФ,37.9655069,23.71028729,Entire home/apt,80,3,9,9/6/16,0.89,1,75
4521465,Little hidden paradise in Athens,23441877,Lefteris,,лКлҐл_лБлФлЭл©лќлФ,37.96639536,23.70977105,Entire home/apt,140,2,37,5/2/17,1.44,1,320
1271620,Uber Modern & Comfy Apartment in Petralona Athens,3635281,Nadia,,лКлҐл_лБлФлЭл©лќлФ,37.96949505,23.71034633,Entire home/apt,60,4,4,4/30/17,0.12,2,338
1502215,couch in Athens,7453854,Georgios,,лКлҐл_лБлФлЭл©лќлФ,37.9673701,23.71079015,Shared room,20,1,0,,,1,365
17378526,Vintage Traditional House,117442711,BabМВs,,лКлҐл_лБлФлЭл©лќлФ,37.97282932,23.71511786,Entire home/apt,50,2,3,5/8/17,3,1,338
13380901,Contemporary penthouse with large veranda,2480285,Yannis,,лКлҐл_лБлФлЭл©лќлФ,37.96847378,23.71115524,Entire home/apt,40,1,7,1/10/17,0.65,1,136
7269777,"Relaxing,Central apartment",15931439,Evaggelia,,лКлҐл_лБлФлЭл©лќлФ,37.96859974,23.705229,Entire home/apt,50,3,1,7/24/15,0.05,1,362
14757686,Downtown Harmony Athens,72720508,Ioannis,,лКлҐл_лБлФлЭл©лќлФ,37.96872076,23.7110494,Private room,40,2,0,,,1,93
17691186,bedroom at petralona,120514665,Panos,,лКлҐл_лБлФлЭл©лќлФ,37.96811558,23.70942742,Private room,50,1,0,,,1,364
10876187,Amazing studio with private terrace in the centre,31422096,Roula,,лКлҐл_лБлФлЭл©лќлФ,37.96636604,23.71048296,Entire home/apt,45,2,40,4/3/17,2.96,2,340
13285501,Penthouse with eye-level to Acropolis!,61583471,Melpo,,лКлҐл_лБлФлЭл©лќлФ,37.96728242,23.71079069,Entire home/apt,100,2,6,2/12/17,0.75,2,324
